ID,Label,Rarity,ItemType,Icon
foodconfoct4,Wolf Loin Meat Pies,0,Consumable,FoodCONFOCT4
foodconfoct3,Grilled Poultry with Saffron Rice,0,Consumable,FoodCONFOCT3
foodconfoct2,Game Stuffed Apples with Mushrooms,0,Consumable,FoodCONFOCT2
foodcondext5,Blackened Ray-Finned Barb with Fondant Potatoes and Barley,0,Consumable,FoodCONDEXT5
foodcondext4,Blueberry Glazed Ham Hock with Steamed Vegetables,0,Consumable,FoodCONDEXT4
foodcondext3,Ravioli with Brown Butter and Sage,0,Consumable,FoodCONDEXT3
foodcondext2,Spiced Melon Pie,0,Consumable,FoodCONDEXT2
foodarmorert5,Spicy Cabbage Soup,0,Consumable,FoodArmorerT5
foodarmorert4,Strong Honey Brew,0,Consumable,FoodArmorerT4
foodarmorert3,Honey Brew,0,Consumable,FoodArmorerT3
foodarmorert2,Nutty Brew,0,Consumable,FoodArmorerT2
foodarmorert1,Barley Soup,0,Consumable,FoodArmorerT1
foodarcanistt5,Sweet Wild Berry Infusion,0,Consumable,FoodArcanistT5
foodarcanistt4,Berry Brew,0,Consumable,FoodArcanistT4
foodarcanistt3,Wild Berry Compote,0,Consumable,FoodArcanistT3
foodarcanistt2,Wild Berry Trifle,0,Consumable,FoodArcanistT2
foodarcanistt1,Cooked Wild Berries,0,Consumable,FoodArcanistT1
focstrbonust3,Ancient Rib,1,Resource,FOCSTRBonusT3
focstrbonust4,Ancient Skull,1,Resource,FOCSTRBonusT4
focstrbonust2,Ancient Femur,1,Resource,FOCSTRBonusT2
focstrbonust1,Ancient Mandible,1,Resource,FOCSTRBonusT1
focintbonust3,Ancient Gold Talisman,1,Resource,FOCINTBonusT3
focintbonust4,Ancient Platinum Talisman,1,Resource,FOCINTBonusT4
focintbonust2,Ancient Silver Talisman,1,Resource,FOCINTBonusT2
focintbonust1,Ancient Wooden Talisman,1,Resource,FOCINTBonusT1
focdexbonust3,Wyrdwood Tree Sap,1,Resource,FOCDEXBonusT3
focdexbonust4,Ironwood Tree Sap,1,Resource,FOCDEXBonusT4
focdexbonust2,Hardwood Tree Sap,1,Resource,FOCDEXBonusT2
focdexbonust1,Softwood Tree Sap,1,Resource,FOCDEXBonusT1
focconbonust3,Starmetal Pocketwatch,1,Resource,FOCCONBonusT3
focconbonust4,Orichalcum Pocketwatch,1,Resource,FOCCONBonusT4
focconbonust2,Steel Pocketwatch,1,Resource,FOCCONBonusT2
focconbonust1,Iron Pocketwatch,1,Resource,FOCCONBonusT1
focbonust3,Wyrdwood Prayer Beads,1,Resource,FOCBonusT3
focbonust4,Ironwood Prayer Beads,1,Resource,FOCBonusT4
focbonust2,Hardwood Prayer Beads,1,Resource,FOCBonusT2
focbonust1,Softwood Prayer Beads,1,Resource,FOCBonusT1
Cooked Grain,Cooked Grain,0,Item Category,icons/items/drawing/graincooked
workorder_firstaidsuppliest5,Advanced First Aid Supplies,0,Resource,ClaimCharterT1
firstaidsuppliest5,Premium First Aid Supplies,0,Resource,FirstAidSuppliesT5
workorder_firstaidsuppliest4,Large First Aid Supplies,0,Resource,ClaimCharterT1
firstaidsuppliest4,Advanced First Aid Supplies,0,Resource,FirstAidSuppliesT4
workorder_firstaidsuppliest3,Small First Aid Supplies,0,Resource,ClaimCharterT1
firstaidsuppliest3,Standard First Aid Supplies,0,Resource,FirstAidSuppliesT3
workorder_firstaidsuppliest2,Basic First Aid Supplies,0,Resource,ClaimCharterT1
firstaidsuppliest2,Basic First Aid Supplies,0,Resource,FirstAidSuppliesT2
workorder_1305_1315_l40fstaff_falmeaswrath,Falmea's Wrath Work Order,0,Resource,ClaimCharterT1
1305_1315_singedbranches,Singed Branches,0,Resource,BranchT1
1305_1315_wyrdwoodashes,Wyrdwood Ashes,0,Resource,NiterT3
1305_1315_unhallowedwater,Unhallowed Water,0,Resource,AzothOilT3
1305_1315_heartofallflame,Heart of All Flame,0,Resource,MI_ChaliceofDoom
2hstafffire_falmeaswratht4,Falmea’s Wrath,3,Weapon,2hStaffFire_TormentedSoulT4
workorder_faction_provisions10_t5,Cooking Recipe,0,Resource,ClaimCharterT1
fishoilt1,Fish Oil,0,Resource,FishOilT1
faction_provisions10_t5,Canned Fish Stockpile,0,Resource,Faction_Provisions
workorder_faction_provisions10_t4,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions10_t4,Condiment Supplies,0,Resource,Faction_Provisions
workorder_faction_provisions10_t3,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions10_t3,Baking Provisions,0,Resource,Faction_Provisions
workorder_faction_provisions10_t2,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions10_t2,Flavored Fish Rations,0,Resource,Faction_Provisions
workorder_faction_provisions09_t5,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions09_t5,Carb Stockpile,0,Resource,Faction_Provisions
workorder_faction_provisions09_t4,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions09_t4,Canned Fish Supplies,0,Resource,Faction_Provisions
workorder_faction_provisions09_t3,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions09_t3,Canned Fish Provisions,0,Resource,Faction_Provisions
workorder_faction_provisions09_t2,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions09_t2,Carb Rations,0,Resource,Faction_Provisions
workorder_faction_provisions08_t5,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions08_t5,Condiment Stockpile,0,Resource,Faction_Provisions
workorder_faction_provisions08_t4,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions08_t4,Exotic Herb Supplies,0,Resource,Faction_Provisions
workorder_faction_provisions08_t3,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions08_t3,Meat Provisions,0,Resource,Faction_Provisions
workorder_faction_provisions08_t2,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions08_t2,Herb Rations,0,Resource,Faction_Provisions
workorder_faction_provisions07_t5,Cooking Recipe,0,Resource,ClaimCharterT1
yeastt1,Yeast,0,Resource,YeastT1
faction_provisions07_t5,Baking Stockpile,0,Resource,Faction_Provisions
workorder_faction_provisions07_t4,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions07_t4,Luxury Supplies,0,Resource,Faction_Provisions
workorder_faction_provisions07_t3,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions07_t3,Condiment Provisions,0,Resource,Faction_Provisions
workorder_faction_provisions07_t2,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions07_t2,Breakfast Rations,0,Resource,Faction_Provisions
workorder_faction_provisions06_t5,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions06_t5,Fruit Stockpile,0,Resource,Faction_Provisions
workorder_faction_provisions06_t4,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions06_t4,Fruit Supplies,0,Resource,Faction_Provisions
workorder_faction_provisions06_t3,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions06_t3,Spice Provisions,0,Resource,Faction_Provisions
workorder_faction_provisions06_t2,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions06_t2,Garlic Meat Rations,0,Resource,Faction_Provisions
workorder_faction_provisions05_t5,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions05_t5,Cereal Stockpile,0,Resource,Faction_Provisions
workorder_faction_provisions05_t4,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions05_t4,Carb Supplies,0,Resource,Faction_Provisions
workorder_faction_provisions05_t3,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions05_t3,Exotic Herb Provisions,0,Resource,Faction_Provisions
workorder_faction_provisions05_t2,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions05_t2,Herbal Game Rations,0,Resource,Faction_Provisions
workorder_faction_provisions04_t5,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions04_t5,Vegetable Stockpile,0,Resource,Faction_Provisions
workorder_faction_provisions04_t4,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions04_t4,Dairy Supplies,0,Resource,Faction_Provisions
workorder_faction_provisions04_t3,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions04_t3,Perennial Herb Provisions,0,Resource,Faction_Provisions
workorder_faction_provisions04_t2,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions04_t2,Glazed Chicken Rations,0,Resource,Faction_Provisions
workorder_faction_provisions03_t5,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions03_t5,Meat Stockpile,0,Resource,Faction_Provisions
workorder_faction_provisions03_t4,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions03_t4,Cereal Supplies,0,Resource,Faction_Provisions
workorder_faction_provisions03_t3,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions03_t3,Yoghurt Provisions,0,Resource,Faction_Provisions
workorder_faction_provisions03_t2,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions03_t2,Sweet Juice Rations,0,Resource,Faction_Provisions
workorder_faction_provisions03_t1,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions03_t1,Juice Samples,0,Resource,Faction_Provisions
workorder_faction_provisions02_t5,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions02_t5,Spice Stockpile,0,Resource,Faction_Provisions
workorder_faction_provisions02_t4,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions02_t4,Vegetable Supplies,0,Resource,Faction_Provisions
workorder_faction_provisions02_t3,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions02_t3,Salted Fish Provisions,0,Resource,Faction_Provisions
workorder_faction_provisions02_t2,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions02_t2,Canned Fish Rations,0,Resource,Faction_Provisions
workorder_faction_provisions02_t1,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions02_t1,Canned Fish Samples,0,Resource,Faction_Provisions
workorder_faction_provisions01_t5,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions01_t5,Perennial Herb Stockpile,0,Resource,Faction_Provisions
workorder_faction_provisions01_t4,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions01_t4,Quality Meat Supplies,0,Resource,Faction_Provisions
workorder_faction_provisions01_t3,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions01_t3,Flavored Pork Provisions,0,Resource,Faction_Provisions
workorder_faction_provisions01_t2,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions01_t2,Meat Jerky Rations,0,Resource,Faction_Provisions
workorder_faction_provisions01_t1,Cooking Recipe,0,Resource,ClaimCharterT1
faction_provisions01_t1,Dried Meat Samples,0,Resource,Faction_Provisions
workorder_faction_armorset07_t5,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset07_t5,Set of Impenetrable Starmetal Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset07_t4,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset07_t4,Set of Impenetrable Steel Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset07_t3,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset07_t3,Set of Impenetrable Iron Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset07_t2,Armorsmithing Work Order,0,Resource,ClaimCharterT1
oret1,Iron Ore,0,Resource,OreT1
rawhidet1,Rawhide,0,Resource,RawhideT1
faction_armorset07_t2,Set of Impenetrable Crude Iron Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset06_t5,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset06_t5,Set of Unyielding Starmetal Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset06_t4,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset06_t4,Set of Unyielding Steel Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset06_t3,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset06_t3,Set of Unyielding Iron Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset06_t2,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset06_t2,Set of Unyielding Crude Iron Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset05_t5,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset05_t5,Set of Stalwart Starmetal Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset05_t4,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset05_t4,Set of Stalwart Steel Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset05_t3,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset05_t3,Set of Stalwart Iron Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset05_t2,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset05_t2,Set of Stalwart Crude Iron Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset04_t5,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset04_t5,Set of Hardened Starmetal Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset04_t4,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset04_t4,Set of Hardened Steel Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset04_t3,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset04_t3,Set of Hardened Iron Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset04_t2,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset04_t2,Set of Hardened Crude Iron Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset03_t5,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset03_t5,Set of Stout Starmetal Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset03_t4,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset03_t4,Set of Stout Steel Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset03_t3,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset03_t3,Set of Stout Iron Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset03_t2,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset03_t2,Set of Stout Crude Iron Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset02_t5,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset02_t5,Set of Toughened Starmetal Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset02_t4,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset02_t4,Set of Toughened Steel Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset02_t3,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset02_t3,Set of Toughened Iron Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset02_t2,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset02_t2,Set of Toughened Crude Iron Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset01_t5,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset01_t5,Set of Rugged Starmetal Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset01_t4,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset01_t4,Set of Rugged Steel Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset01_t3,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset01_t3,Set of Rugged Iron Armor,0,Resource,Faction_ArmorSet
workorder_faction_armorset01_t2,Armorsmithing Work Order,0,Resource,ClaimCharterT1
faction_armorset01_t2,Set of Rugged Crude Iron Armor,0,Resource,Faction_ArmorSet
workorder_faction_armaments10_t5,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments10_t5,Pillaging Starmetal Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments10_t4,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments10_t4,Pillaging Starmetal Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments10_t3,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments10_t3,Pillaging Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments10_t2,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments10_t2,Pillaging Crude Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments09_t5,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments09_t5,Reaving Starmetal Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments09_t4,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments09_t4,Reaving Steel Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments09_t3,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments09_t3,Reaving Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments09_t2,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments09_t2,Reaving Crude Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments08_t5,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments08_t5,Gashing Starmetal Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments08_t4,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments08_t4,Gashing Steel Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments08_t3,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments08_t3,Gashing Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments08_t2,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments08_t2,Gashing Crude Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments07_t5,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments07_t5,Ransacking Starmetal Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments07_t4,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments07_t4,Ransacking Steel Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments07_t3,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments07_t3,Ransacking Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments07_t2,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments07_t2,Ransacking Crude Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments06_t5,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments06_t5,Crushing Starmetal Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments06_t4,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments06_t4,Crushing Steel Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments06_t3,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments06_t3,Crushing Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments06_t2,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments06_t2,Crushing Crude Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments05_t5,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments05_t5,Cleaving Starmetal Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments05_t4,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments05_t4,Cleaving Steel Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments05_t3,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments05_t3,Cleaving Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments05_t2,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments05_t2,Cleaving Crude Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments04_t5,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments04_t5,Bruising Starmetal Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments04_t4,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments04_t4,Bruising Steel Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments04_t3,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments04_t3,Bruising Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments04_t2,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments04_t2,Bruising Crude Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments03_t5,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments03_t5,Impaling Starmetal Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments03_t4,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments03_t4,Impaling Steel Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments03_t3,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments03_t3,Impaling Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments03_t2,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments03_t2,Impaling Crude Iron Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments02_t5,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
faction_armaments02_t5,Bulwark Starmetal Armaments,0,Resource,Faction_Armaments
workorder_faction_armaments02_t4,Weaponsmithing Work Order,0,Resource,ClaimCharterT1
