ID,Label,Rarity,Value
fooddexstrt2,fooddexstrt2,0,16
fooddexintt5,fooddexintt5,0,23
fooddexintt4,fooddexintt4,0,21
fooddexintt3,fooddexintt3,0,15
fooddexintt2,fooddexintt2,0,12
fooddexfoct5,fooddexfoct5,0,28
fooddexfoct4,fooddexfoct4,0,42
fooddexfoct3,fooddexfoct3,0,22
fooddexfoct2,fooddexfoct2,0,16
fooddexcont5,fooddexcont5,0,24
fooddexcont4,fooddexcont4,0,21
fooddexcont3,fooddexcont3,0,15
fooddexcont2,fooddexcont2,0,12
fooddefenset5,fooddefenset5,0,21
fooddefenset4,fooddefenset4,0,18
fooddefenset3,fooddefenset3,0,15
fooddefenset2,fooddefenset2,0,12
fooddefenset1,fooddefenset1,0,9
foodcont5,foodcont5,0,24
foodcont4,foodcont4,0,21
foodcont3,foodcont3,0,15
foodcont2,foodcont2,0,13
foodconstrt5,foodconstrt5,0,17
foodconstrt4,foodconstrt4,0,21
foodconstrt3,foodconstrt3,0,18
foodconstrt2,foodconstrt2,0,12
foodconintt5,foodconintt5,0,24
foodconintt4,foodconintt4,0,20
foodconintt3,foodconintt3,0,13
foodconintt2,foodconintt2,0,12
foodconfoct5,foodconfoct5,0,22
foodconfoct4,foodconfoct4,0,25
foodconfoct3,foodconfoct3,0,18
foodconfoct2,foodconfoct2,0,12
foodcondext5,foodcondext5,0,991
foodcondext4,foodcondext4,0,18
foodcondext3,foodcondext3,0,19
foodcondext2,foodcondext2,0,16
foodarmorert5,foodarmorert5,0,21
foodarmorert4,foodarmorert4,0,18
foodarmorert3,foodarmorert3,0,15
foodarmorert2,foodarmorert2,0,10
foodarmorert1,foodarmorert1,0,9
foodarcanistt5,foodarcanistt5,0,21
foodarcanistt4,foodarcanistt4,0,18
foodarcanistt3,foodarcanistt3,0,15
foodarcanistt2,foodarcanistt2,0,12
foodarcanistt1,foodarcanistt1,0,9
focstrbonust4,focstrbonust4,1,921
focintbonust4,focintbonust4,1,921
focdexbonust4,focdexbonust4,1,921
focconbonust4,focconbonust4,1,921
focbonust4,focbonust4,1,921
firstaidsuppliest5,firstaidsuppliest5,0,243
firstaidsuppliest4,firstaidsuppliest4,0,81
firstaidsuppliest3,firstaidsuppliest3,0,27
firstaidsuppliest2,firstaidsuppliest2,0,9
2hstafffire_falmeaswratht4,2hstafffire_falmeaswratht4,3,5
faction_provisions10_t5,faction_provisions10_t5,0,19
faction_provisions10_t4,faction_provisions10_t4,0,13
faction_provisions10_t3,faction_provisions10_t3,0,8
faction_provisions10_t2,faction_provisions10_t2,0,10
faction_provisions09_t5,faction_provisions09_t5,0,19
faction_provisions09_t4,faction_provisions09_t4,0,16
faction_provisions09_t3,faction_provisions09_t3,0,16
faction_provisions09_t2,faction_provisions09_t2,0,9
faction_provisions08_t5,faction_provisions08_t5,0,14
faction_provisions08_t4,faction_provisions08_t4,0,10
faction_provisions08_t3,faction_provisions08_t3,0,10
faction_provisions08_t2,faction_provisions08_t2,0,10
faction_provisions07_t5,faction_provisions07_t5,0,11
faction_provisions07_t4,faction_provisions07_t4,0,10
faction_provisions07_t3,faction_provisions07_t3,0,13
faction_provisions07_t2,faction_provisions07_t2,0,10
faction_provisions06_t5,faction_provisions06_t5,0,13
faction_provisions06_t4,faction_provisions06_t4,0,10
faction_provisions06_t3,faction_provisions06_t3,0,10
faction_provisions06_t2,faction_provisions06_t2,0,10
faction_provisions05_t5,faction_provisions05_t5,0,13
faction_provisions05_t4,faction_provisions05_t4,0,12
faction_provisions05_t3,faction_provisions05_t3,0,10
faction_provisions05_t2,faction_provisions05_t2,0,10
faction_provisions04_t5,faction_provisions04_t5,0,13
faction_provisions04_t4,faction_provisions04_t4,0,13
faction_provisions04_t3,faction_provisions04_t3,0,10
faction_provisions04_t2,faction_provisions04_t2,0,13
faction_provisions03_t5,faction_provisions03_t5,0,12
faction_provisions03_t4,faction_provisions03_t4,0,10
faction_provisions03_t3,faction_provisions03_t3,0,10
faction_provisions03_t2,faction_provisions03_t2,0,10
faction_provisions03_t1,faction_provisions03_t1,0,7
faction_provisions02_t5,faction_provisions02_t5,0,13
faction_provisions02_t4,faction_provisions02_t4,0,10
faction_provisions02_t3,faction_provisions02_t3,0,16
faction_provisions02_t2,faction_provisions02_t2,0,10
faction_provisions02_t1,faction_provisions02_t1,0,7
faction_provisions01_t5,faction_provisions01_t5,0,13
faction_provisions01_t4,faction_provisions01_t4,0,9
faction_provisions01_t3,faction_provisions01_t3,0,10
faction_provisions01_t2,faction_provisions01_t2,0,10
faction_provisions01_t1,faction_provisions01_t1,0,7
faction_armorset07_t5,faction_armorset07_t5,0,364
faction_armorset07_t4,faction_armorset07_t4,0,115
faction_armorset07_t3,faction_armorset07_t3,0,167
faction_armorset07_t2,faction_armorset07_t2,0,10
faction_armorset06_t5,faction_armorset06_t5,0,364
faction_armorset06_t4,faction_armorset06_t4,0,115
faction_armorset06_t3,faction_armorset06_t3,0,167
faction_armorset06_t2,faction_armorset06_t2,0,10
faction_armorset05_t5,faction_armorset05_t5,0,364
faction_armorset05_t4,faction_armorset05_t4,0,115
faction_armorset05_t3,faction_armorset05_t3,0,167
faction_armorset05_t2,faction_armorset05_t2,0,10
faction_armorset04_t5,faction_armorset04_t5,0,364
faction_armorset04_t4,faction_armorset04_t4,0,115
faction_armorset04_t3,faction_armorset04_t3,0,167
faction_armorset04_t2,faction_armorset04_t2,0,10
faction_armorset03_t5,faction_armorset03_t5,0,364
faction_armorset03_t4,faction_armorset03_t4,0,115
faction_armorset03_t3,faction_armorset03_t3,0,167
faction_armorset03_t2,faction_armorset03_t2,0,10
faction_armorset02_t5,faction_armorset02_t5,0,364
faction_armorset02_t4,faction_armorset02_t4,0,115
faction_armorset02_t3,faction_armorset02_t3,0,167
faction_armorset02_t2,faction_armorset02_t2,0,10
faction_armorset01_t5,faction_armorset01_t5,0,364
faction_armorset01_t4,faction_armorset01_t4,0,115
faction_armorset01_t3,faction_armorset01_t3,0,167
faction_armorset01_t2,faction_armorset01_t2,0,10
faction_armaments10_t5,faction_armaments10_t5,0,319
faction_armaments10_t4,faction_armaments10_t4,0,319
faction_armaments10_t3,faction_armaments10_t3,0,177
faction_armaments10_t2,faction_armaments10_t2,0,10
faction_armaments09_t5,faction_armaments09_t5,0,319
faction_armaments09_t4,faction_armaments09_t4,0,70
faction_armaments09_t3,faction_armaments09_t3,0,177
faction_armaments09_t2,faction_armaments09_t2,0,10
faction_armaments08_t5,faction_armaments08_t5,0,319
faction_armaments08_t4,faction_armaments08_t4,0,70
faction_armaments08_t3,faction_armaments08_t3,0,177
faction_armaments08_t2,faction_armaments08_t2,0,10
faction_armaments07_t5,faction_armaments07_t5,0,319
faction_armaments07_t4,faction_armaments07_t4,0,70
faction_armaments07_t3,faction_armaments07_t3,0,177
faction_armaments07_t2,faction_armaments07_t2,0,10
faction_armaments06_t5,faction_armaments06_t5,0,319
faction_armaments06_t4,faction_armaments06_t4,0,70
faction_armaments06_t3,faction_armaments06_t3,0,177
faction_armaments06_t2,faction_armaments06_t2,0,10
faction_armaments05_t5,faction_armaments05_t5,0,319
faction_armaments05_t4,faction_armaments05_t4,0,70
faction_armaments05_t3,faction_armaments05_t3,0,177
faction_armaments05_t2,faction_armaments05_t2,0,10
faction_armaments04_t5,faction_armaments04_t5,0,319
faction_armaments04_t4,faction_armaments04_t4,0,70
faction_armaments04_t3,faction_armaments04_t3,0,177
faction_armaments04_t2,faction_armaments04_t2,0,10
faction_armaments03_t5,faction_armaments03_t5,0,319
faction_armaments03_t4,faction_armaments03_t4,0,70
faction_armaments03_t3,faction_armaments03_t3,0,177
faction_armaments03_t2,faction_armaments03_t2,0,10
faction_armaments02_t5,faction_armaments02_t5,0,319
faction_armaments02_t4,faction_armaments02_t4,0,70
faction_armaments02_t3,faction_armaments02_t3,0,177
faction_armaments02_t2,faction_armaments02_t2,0,10
faction_armaments01_t5,faction_armaments01_t5,0,319
faction_armaments01_t4,faction_armaments01_t4,0,70
faction_armaments01_t3,faction_armaments01_t3,0,177
faction_armaments01_t2,faction_armaments01_t2,0,10
dyeb172,dyeb172,0,5
dyeb171,dyeb171,0,5
dyeb170,dyeb170,0,5
dyeb169,dyeb169,0,5
dyeb168,dyeb168,0,5
dyeb166,dyeb166,0,5
dyeb165,dyeb165,0,5
dyeb164,dyeb164,0,5
dyeb163,dyeb163,0,5
dyeb162,dyeb162,0,5
dyeb161,dyeb161,0,5
dyeb160,dyeb160,0,5
dyeb159,dyeb159,0,5
dyeb158,dyeb158,0,5
dyeb157,dyeb157,0,5
dyeb156,dyeb156,0,5
dyeb155,dyeb155,0,5
dyeb154,dyeb154,0,5
dyeb153,dyeb153,0,5
dyeb152,dyeb152,0,5
dyeb151,dyeb151,0,5
dyeb150,dyeb150,0,5
dyeb149,dyeb149,0,5
dyeb148,dyeb148,0,5
dyeb147,dyeb147,0,5
dyeb145,dyeb145,0,5
dyeb144,dyeb144,0,5
dyeb143,dyeb143,0,5
dyeb142,dyeb142,0,5
dyeb141,dyeb141,0,5
dyeb140,dyeb140,0,5
dyeb138,dyeb138,0,5
dyeb137,dyeb137,0,5
dyeb136,dyeb136,0,5
dyeb135,dyeb135,0,5
dyeb134,dyeb134,0,5
dyeb133,dyeb133,0,5
dyeb132,dyeb132,0,5
dyeb131,dyeb131,0,5
dyeb130,dyeb130,0,5
dyeb129,dyeb129,0,5
dyeb128,dyeb128,0,5
dyeb127,dyeb127,0,5
dyeb126,dyeb126,0,5
dyeb125,dyeb125,0,5
dyeb124,dyeb124,0,5
dyeb123,dyeb123,0,5
dyeb122,dyeb122,0,5
dyeb121,dyeb121,0,5
dyeb120,dyeb120,0,5
dyeb119,dyeb119,0,5
dyeb118,dyeb118,0,5
dyeb117,dyeb117,0,5
dyeb116,dyeb116,0,5
dyeb115,dyeb115,0,5
dyeb114,dyeb114,0,5
dyeb113,dyeb113,0,5
dyeb112,dyeb112,0,5
dyeb111,dyeb111,0,5
dyeb110,dyeb110,0,5
dyeb109,dyeb109,0,5
dyeb108,dyeb108,0,5
dyeb107,dyeb107,0,5
dyeb106,dyeb106,0,5
dyeb105,dyeb105,0,5
dyeb104,dyeb104,0,5
dyeb103,dyeb103,0,5
dyeb102,dyeb102,0,5
dyeb101,dyeb101,0,5
dyeb100,dyeb100,0,5
dispellingkitt5,dispellingkitt5,0,243
dispellingkitt4,dispellingkitt4,0,81
dispellingkitt3,dispellingkitt3,0,27
dispellingkitt2,dispellingkitt2,0,9
dexstrbonust4,dexstrbonust4,1,921
dexintbonust4,dexintbonust4,1,921
dexfocbonust4,dexfocbonust4,1,921
dexconbonust4,dexconbonust4,1,921
dexbonust4,dexbonust4,1,921
constrbonust4,constrbonust4,1,921
conintbonust4,conintbonust4,1,921
confocbonust4,confocbonust4,1,921
condexbonust4,condexbonust4,1,921
conbonust4,conbonust4,1,921
compasst5,compasst5,0,243
compasst4,compasst4,0,81
compasst3,compasst3,0,27
compasst2,compasst2,0,9
brewkegt5,brewkegt5,0,243
brewkegt4,brewkegt4,0,81
brewkegt3,brewkegt3,0,27
brewkegt2,brewkegt2,0,9
2hbow_thehuntresst4,2hbow_thehuntresst4,3,5
bellowst5,bellowst5,0,243
bellowst4,bellowst4,0,81
bellowst3,bellowst3,0,27
bellowst2,bellowst2,0,9
baitsaltfisht1,baitsaltfisht1,0,2
baitfreshmeatt1,baitfreshmeatt1,0,2
arrowt5,arrowt5,0,675
arrowt4,arrowt4,0,184
arrowt3,arrowt3,0,17
arrowt2,arrowt2,0,125
arrowt1,arrowt1,0,9
armamentst5,armamentst5,0,243
armamentst4,armamentst4,0,81
armamentst3,armamentst3,0,27
armamentst2,armamentst2,0,9
arcanereactort5,arcanereactort5,0,243
arcanereactort4,arcanereactort4,0,81
arcanereactort3,arcanereactort3,0,27
arcanereactort2,arcanereactort2,0,9
appetizert5,appetizert5,0,243
appetizert4,appetizert4,0,81
appetizert3,appetizert3,0,27
appetizert2,appetizert2,0,9
9907_0053_plantfood_msq,9907_0053_plantfood_msq,0,76
2hwarhammercrafteddungeon7t5,2hwarhammercrafteddungeon7t5,0,251
2hwarhammercrafteddungeon6t5,2hwarhammercrafteddungeon6t5,0,251
2hwarhammercrafteddungeon5t4,2hwarhammercrafteddungeon5t4,0,89
2hwarhammercrafteddungeon4t4,2hwarhammercrafteddungeon4t4,0,89
2hwarhammercrafteddungeon2t3,2hwarhammercrafteddungeon2t3,0,35
2hwarhammercrafteddungeon1t3,2hwarhammercrafteddungeon1t3,0,35
2hwarhammer_yulkithirt5,2hwarhammer_yulkithirt5,4,17514
2hwarhammer_stonerendt5,2hwarhammer_stonerendt5,4,17502
2hwarhammer_shatteredhopet4,2hwarhammer_shatteredhopet4,3,374
2hwarhammer_serendipityt4,2hwarhammer_serendipityt4,3,374
2hwarhammer_sacreddemiset5,2hwarhammer_sacreddemiset5,3,17502
2hwarhammer_hammerofforgottendreamst4,2hwarhammer_hammerofforgottendreamst4,1,374
2hwarhammer_graithsmault5,2hwarhammer_graithsmault5,3,17502
2hwarhammer_earthensmashert2,2hwarhammer_earthensmashert2,1,243
2hwarhammer_defenderofdarknesst3,2hwarhammer_defenderofdarknesst3,2,85
2hwarhammer_crystallinecrushert3,2hwarhammer_crystallinecrushert3,1,85
2htowershieldcrafteddungeon7t5,2htowershieldcrafteddungeon7t5,0,251
2htowershieldcrafteddungeon6t5,2htowershieldcrafteddungeon6t5,0,251
2htowershieldcrafteddungeon5t4,2htowershieldcrafteddungeon5t4,0,89
2htowershieldcrafteddungeon4t4,2htowershieldcrafteddungeon4t4,0,89
2hstafflifecrafteddungeon7t5,2hstafflifecrafteddungeon7t5,0,251
2hstafflifecrafteddungeon6t5,2hstafflifecrafteddungeon6t5,0,251
2hstafflifecrafteddungeon5t4,2hstafflifecrafteddungeon5t4,0,89
2hstafflifecrafteddungeon4t4,2hstafflifecrafteddungeon4t4,0,89
2hstafflifecrafteddungeon2t3,2hstafflifecrafteddungeon2t3,0,35
2hstafflifecrafteddungeon1t3,2hstafflifecrafteddungeon1t3,0,35
2hstafflife_windsingert5,2hstafflife_windsingert5,4,6804
2hstafflife_shamaninitiatesstafft2,2hstafflife_shamaninitiatesstafft2,1,192
2hstafflife_graspinglightt4,2hstafflife_graspinglightt4,3,243
2hstafflife_gortanstaintedstafft5,2hstafflife_gortanstaintedstafft5,2,11367
2hstafflife_gaiaswhimt3,2hstafflife_gaiaswhimt3,2,33
2hstafflife_echoofgracet5,2hstafflife_echoofgracet5,2,6804
2hstafflife_devoutworryt4,2hstafflife_devoutworryt4,3,243
2hstafflife_corruptedlifestafft3,2hstafflife_corruptedlifestafft3,2,36
2hstafflife_blessedwildwoodlifestafft5,2hstafflife_blessedwildwoodlifestafft5,3,6804
2hstafflife_balanceoflifet4,2hstafflife_balanceoflifet4,3,243
2hstafffirecrafteddungeon7t5,2hstafffirecrafteddungeon7t5,0,251
2hstafffirecrafteddungeon6t5,2hstafffirecrafteddungeon6t5,0,251
2hstafffirecrafteddungeon5t4,2hstafffirecrafteddungeon5t4,0,89
2hstafffirecrafteddungeon4t4,2hstafffirecrafteddungeon4t4,0,89
2hstafffirecrafteddungeon2t3,2hstafffirecrafteddungeon2t3,0,35
2hstafffirecrafteddungeon1t3,2hstafffirecrafteddungeon1t3,0,35
2hstafffire_waningcrescent_t5,2hstafffire_waningcrescent_t5,3,11931
2hstafffire_sparklightt2,2hstafffire_sparklightt2,1,192
2hstafffire_raget5,2hstafffire_raget5,4,11931
2hstafffire_purestintentionst3,2hstafffire_purestintentionst3,2,33
2hstafffire_meteortrailt5,2hstafffire_meteortrailt5,4,11367
2hstafffire_magmacorestafft4,2hstafffire_magmacorestafft4,3,243
2hstafffire_insatiablewantt4,2hstafffire_insatiablewantt4,3,243
2hstafffire_eruptiont4,2hstafffire_eruptiont4,2,243
2hstafffire_enchantedflamestafft5,2hstafffire_enchantedflamestafft5,3,11931
2hstafffire_breachhuntersfirestafft3,2hstafffire_breachhuntersfirestafft3,2,36
2hspearcrafteddungeon7t5,2hspearcrafteddungeon7t5,0,251
2hspearcrafteddungeon6t5,2hspearcrafteddungeon6t5,0,251
2hspearcrafteddungeon5t4,2hspearcrafteddungeon5t4,0,89
2hspearcrafteddungeon4t4,2hspearcrafteddungeon4t4,0,89
2hspearcrafteddungeon2t3,2hspearcrafteddungeon2t3,0,35
2hspearcrafteddungeon1t3,2hspearcrafteddungeon1t3,0,35
2hspear_violentdissentt4,2hspear_violentdissentt4,4,374
2hspear_spreadofmalicet3,2hspear_spreadofmalicet3,2,85
2hspear_soulforgedspeart5,2hspear_soulforgedspeart5,4,17514
2hspear_lastlightt3,2hspear_lastlightt3,2,85
2hspear_irreverentedget4,2hspear_irreverentedget4,3,374
2hspear_hiddentruthst5,2hspear_hiddentruthst5,3,17502
2hspear_flawlessgrandmastersspeart5,2hspear_flawlessgrandmastersspeart5,4,17502
2hspear_faedragonsclawt5,2hspear_faedragonsclawt5,3,17502
2hspear_dryadwalkingstickt2,2hspear_dryadwalkingstickt2,1,243
2hspear_bloodrightt4,2hspear_bloodrightt4,3,374
2hroundshieldcrafteddungeon7t5,2hroundshieldcrafteddungeon7t5,0,251
2hroundshieldcrafteddungeon6t5,2hroundshieldcrafteddungeon6t5,0,251
2hroundshieldcrafteddungeon5t4,2hroundshieldcrafteddungeon5t4,0,89
2hroundshieldcrafteddungeon4t4,2hroundshieldcrafteddungeon4t4,0,89
2hroundshieldcrafteddungeon2t3,2hroundshieldcrafteddungeon2t3,0,35
2hroundshieldcrafteddungeon1t3,2hroundshieldcrafteddungeon1t3,0,35
2hmusketcrafteddungeon7t5,2hmusketcrafteddungeon7t5,0,251
2hmusketcrafteddungeon6t5,2hmusketcrafteddungeon6t5,0,251
2hmusketcrafteddungeon5t4,2hmusketcrafteddungeon5t4,0,89
2hmusketcrafteddungeon4t4,2hmusketcrafteddungeon4t4,0,89
2hmusketcrafteddungeon2t3,2hmusketcrafteddungeon2t3,0,35
2hmusketcrafteddungeon1t3,2hmusketcrafteddungeon1t3,0,35
2hmusket_rifleofsinisterdeedst4,2hmusket_rifleofsinisterdeedst4,3,374
2hmusket_musketofunseenpowert5,2hmusket_musketofunseenpowert5,4,17514
2hmusket_musketofthecorruptedguardiant3,2hmusket_musketofthecorruptedguardiant3,2,85
2hmusket_manashotmuskett4,2hmusket_manashotmuskett4,2,374
2hmusket_malefactiont4,2hmusket_malefactiont4,3,374
2hmusket_inquisitiont5,2hmusket_inquisitiont5,3,17502
2hmusket_hunterslongshott2,2hmusket_hunterslongshott2,1,243
2hmusket_fearofpeacet5,2hmusket_fearofpeacet5,3,17502
2hmusket_faeforgedmuskett5,2hmusket_faeforgedmuskett5,3,17502
2hmusket_calamityt3,2hmusket_calamityt3,2,85
2hkiteshieldcrafteddungeon7t5,2hkiteshieldcrafteddungeon7t5,0,251
2hkiteshieldcrafteddungeon6t5,2hkiteshieldcrafteddungeon6t5,0,251
2hkiteshieldcrafteddungeon5t4,2hkiteshieldcrafteddungeon5t4,0,89
2hkiteshieldcrafteddungeon4t4,2hkiteshieldcrafteddungeon4t4,0,89
2hkiteshieldcrafteddungeon2t3,2hkiteshieldcrafteddungeon2t3,0,35
2hkiteshieldcrafteddungeon1t3,2hkiteshieldcrafteddungeon1t3,0,35
2hgreataxecrafteddungeon7t5,2hgreataxecrafteddungeon7t5,0,251
2hgreataxecrafteddungeon6t5,2hgreataxecrafteddungeon6t5,0,251
2hgreataxecrafteddungeon5t4,2hgreataxecrafteddungeon5t4,0,89
2hgreataxecrafteddungeon4t4,2hgreataxecrafteddungeon4t4,0,89
2hgreataxecrafteddungeon2t3,2hgreataxecrafteddungeon2t3,0,35
2hgreataxecrafteddungeon1t3,2hgreataxecrafteddungeon1t3,0,35
2hgreataxe_warriorsbreatht5,2hgreataxe_warriorsbreatht5,3,17502
2hgreataxe_tippingpointt3,2hgreataxe_tippingpointt3,2,85
2hgreataxe_timerippinggreataxet4,2hgreataxe_timerippinggreataxet4,3,374
2hgreataxe_pestilencet5,2hgreataxe_pestilencet5,3,17502
2hgreataxe_hulkingberserkersbattleaxet4,2hgreataxe_hulkingberserkersbattleaxet4,3,374
2hgreataxe_headsmant4,2hgreataxe_headsmant4,3,374
2hgreataxe_greataxeofthecollosalbreacht3,2hgreataxe_greataxeofthecollosalbreacht3,2,85
2hgreataxe_eternalduskt5,2hgreataxe_eternalduskt5,3,17502
2hgreataxe_earthbatteredaxet2,2hgreataxe_earthbatteredaxet2,1,243
2hgreataxe_darkskyt5,2hgreataxe_darkskyt5,4,17514
2hfishingpolet1,2hfishingpolet1,0,6
2hbowcrafteddungeon7t5,2hbowcrafteddungeon7t5,0,251
2hbowcrafteddungeon6t5,2hbowcrafteddungeon6t5,0,251
2hbowcrafteddungeon5t4,2hbowcrafteddungeon5t4,0,89
2hbowcrafteddungeon4t4,2hbowcrafteddungeon4t4,0,89
2hbowcrafteddungeon2t3,2hbowcrafteddungeon2t3,0,35
2hbowcrafteddungeon1t3,2hbowcrafteddungeon1t3,0,35
2hbow_watchfuleyet4,2hbow_watchfuleyet4,3,422
2hbow_warpwoodt5,2hbow_warpwoodt5,4,17640
2hbow_venerablerecurvet2,2hbow_venerablerecurvet2,1,239
2hbow_veilpiercert5,2hbow_veilpiercert5,3,17628
2hbow_threadoffatet3,2hbow_threadoffatet3,2,136
2hbow_thelookoutt5,2hbow_thelookoutt5,3,17628
2hbow_sirenscallt4,2hbow_sirenscallt4,3,422
2hbow_longsightt5,2hbow_longsightt5,3,17628
2hbow_longbowofthearcaneeyet4,2hbow_longbowofthearcaneeyet4,2,422
2hbow_bowofthedarkrangert3,2hbow_bowofthedarkrangert3,2,136
1hthrowingaxecrafteddungeon7t5,1hthrowingaxecrafteddungeon7t5,0,251
1hthrowingaxecrafteddungeon6t5,1hthrowingaxecrafteddungeon6t5,0,251
1hthrowingaxecrafteddungeon5t4,1hthrowingaxecrafteddungeon5t4,0,89
1hthrowingaxecrafteddungeon4t4,1hthrowingaxecrafteddungeon4t4,0,89
1hthrowingaxecrafteddungeon2t3,1hthrowingaxecrafteddungeon2t3,0,35
1hthrowingaxecrafteddungeon1t3,1hthrowingaxecrafteddungeon1t3,0,35
1hthrowingaxe_saplingsfuryt2,1hthrowingaxe_saplingsfuryt2,1,243
1hthrowingaxe_sandscribet4,1hthrowingaxe_sandscribet4,2,377
1hthrowingaxe_pixiespunishert5,1hthrowingaxe_pixiespunishert5,3,17490
1hthrowingaxe_makersmarkt5,1hthrowingaxe_makersmarkt5,3,17502
1hthrowingaxe_crowsnestt3,1hthrowingaxe_crowsnestt3,2,85
1hthrowingaxe_corruptedremnantt3,1hthrowingaxe_corruptedremnantt3,2,85
1hthrowingaxe_contingencyplant4,1hthrowingaxe_contingencyplant4,3,374
