Source,Target,Quantity,Tradeskill,Rarity,Station,ItemType,Category,Value
fibert1,faction_armorset04_t2,1,Armoring,0,Forge Tier 2,Resource,Work Orders,3
fibert1,faction_armorset03_t2,1,Armoring,0,Forge Tier 2,Resource,Work Orders,3
fibert1,faction_armorset02_t2,1,Armoring,0,Forge Tier 2,Resource,Work Orders,3
fibert1,faction_armorset01_t2,1,Armoring,0,Forge Tier 2,Resource,Work Orders,3
fibert1,2hfishingpolet1,1,Engineering,0,Workshop Tier 1,Weapon,Tools,3
dummyframe,house_housingitem_targetdummy,4,Furnishing,2,Workshop Tier 3,HousingItem,Furniture,4
woodstaint4,house_housingitem_table_settler_table02_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_table_settler_table01_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_table_settler_desk01_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_table_settler_bedsidetable_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_table_pirate_table02_b,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_table_pirate_table02_a,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_table_pirate_table01_b,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_table_pirate_table01_a,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_table_pirate_dresser01_b,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_table_pirate_dresser01_a,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_table_pirate_desk01_b,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_table_pirate_desk01_a,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_table_dintable_lg_a,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_storage_t3_settler,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_smallalchemycabinet,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_settler_stove01_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_settler_shelf01_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_settler_dresser01_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_settler_cabinet02_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_settler_cabinet01_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_settler_bookcase02_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_settler_bookcase01_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_settler_armoire01_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_stove01_b,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_stove01_a,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_shelf01_b,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_shelf01_a,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_cabinet02_b,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_cabinet02_a,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_cabinet01_b,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_cabinet01_a,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_bookcase02_b,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_bookcase02_a,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_bookcase01_b,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_bookcase01_a,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_bedsidetable_b,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_bedsidetable_a,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_armoire01_b,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_pirate_armoire01_a,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_chair_settler_stool_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_chair_settler_chair02_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_chair_settler_chair01_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_chair_pirate_stool_b,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_chair_pirate_stool_a,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_chair_pirate_chair02_b,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_chair_pirate_chair02_a,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_chair_pirate_chair01_b,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_chair_pirate_chair01_a,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_chair_finechair_a,2,Furnishing,0,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_skinning_bonus_t2,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_outfitting_bonus_t2,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_mining_bonus_t2,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_luck_bonus_t2,2,Furnishing,3,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_logging_bonus_t2,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_harvesting_bonus_t2,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_fishing_bonus_t2,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_engineering_bonus_t2,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_damage_vs_lost_t2,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_damage_vs_corrupted_t2,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_damage_vs_beasts_t2,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_damage_vs_angryearth_t2,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_damage_vs_ancients_t2,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_cooking_bonus_t2,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_blacksmithing_bonus_t2,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_buff_alchemy_bonus_t2,2,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_bed_settler_bed02_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_bed_settler_bed01_c,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_bed_pirate_bed01_b,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_bed_pirate_bed01_a,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint4,house_housingitem_bed_bunk_t2,2,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,330
woodstaint4,house_housingitem_appr_winecask_indoor,2,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,330
woodstaint3,house_housingitem_table_settler_table02_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_table_settler_table02_a,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_table_settler_table01_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_table_settler_desk01_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_table_settler_bedsidetable_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_table_logtablestump,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_table_logtable,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_storage_t2_chestiron,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_settler_stove01_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_settler_shelf01_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_settler_dresser01_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_settler_cabinet02_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_settler_cabinet01_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_settler_bookcase02_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_settler_bookcase01_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_settler_armoire01_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_chair_stoolb_t2,1,Furnishing,1,Workshop Tier 2,HousingItem,Furniture,57
woodstaint3,house_housingitem_chair_settler_stool_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_chair_settler_chair02_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_chair_settler_chair02_a,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_chair_settler_chair01_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_skinning_bonus_t1,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_outfitting_bonus_t1,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_mining_bonus_t1,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_luck_bonus_t1,1,Furnishing,2,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_logging_bonus_t1,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_harvesting_bonus_t1,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_fishing_bonus_t1,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_engineering_bonus_t1,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_damage_vs_lost_t1,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_damage_vs_corrupted_t1,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_damage_vs_beasts_t1,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_damage_vs_angryearth_t1,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_damage_vs_ancients_t1,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_cooking_bonus_t1,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_blacksmithing_bonus_t1,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_buff_alchemy_bonus_t1,1,Furnishing,1,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_bed_single_t2,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_bed_settler_bed02_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_bed_settler_bed01_b,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint3,house_housingitem_bed_cot_t1_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint3,house_housingitem_alchemist_cabinet_c,1,Furnishing,0,Workshop Tier 3,HousingItem,Furniture,57
woodstaint2,house_housingitem_table_settler_table01_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_table_settler_desk01_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_table_settler_bedsidetable_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_storage_t1_chestoldlog,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_singleshelf_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_settler_stove01_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_settler_shelf01_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_settler_dresser01_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_settler_cabinet02_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_settler_cabinet01_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_settler_bookcase02_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_settler_bookcase01_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_settler_armoire01_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_chair_settler_stool_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_chair_settler_chair01_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_bed_settler_bed02_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_bed_settler_bed01_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
woodstaint2,house_housingitem_alchemist_cabinet_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,57
emberstonet1,house_housingitem_stonefurnace_alchemy,3,Furnishing,3,Workshop Tier 3,HousingItem,Furniture,9
pigmentred,house_housingitem_settler_decor_wall_curtain03_b,1,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,1
pigmentred,house_housingitem_settler_decor_wall_curtain02_b,1,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,1
pigmentred,house_housingitem_settler_decor_wall_curtain01_b,1,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,1
pigmentred,dyeb168,1,Cooking,0,Kitchen Tier 4,Dye,Dyes,1
pigmentred,dyeb162,1,Cooking,0,Kitchen Tier 4,Dye,Dyes,1
pigmentred,dyeb128,1,Cooking,0,Kitchen Tier 3,Dye,Dyes,1
pigmentred,dyeb122,1,Cooking,0,Kitchen Tier 5,Dye,Dyes,1
pigmentred,dyeb121,1,Cooking,0,Kitchen Tier 3,Dye,Dyes,1
pigmentred,dyeb120,1,Cooking,0,Kitchen Tier 2,Dye,Dyes,1
pigmentred,dyeb119,1,Cooking,0,Kitchen Tier 2,Dye,Dyes,1
pigmentred,dyeb118,1,Cooking,0,Kitchen Tier 3,Dye,Dyes,1
pigmentred,dyeb117,1,Cooking,0,Kitchen Tier 4,Dye,Dyes,1
pigmentred,dyeb116,1,Cooking,0,Kitchen Tier 5,Dye,Dyes,1
pigmentred,dyeb114,1,Cooking,0,Kitchen Tier 4,Dye,Dyes,1
pigmentblue,house_housingitem_settler_decor_wall_curtain03_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,1
pigmentblue,house_housingitem_settler_decor_wall_curtain02_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,1
pigmentblue,house_housingitem_settler_decor_wall_curtain01_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,1
pigmentblue,dyeb164,1,Cooking,0,Kitchen Tier 3,Dye,Dyes,1
pigmentblue,dyeb162,1,Cooking,0,Kitchen Tier 4,Dye,Dyes,1
pigmentblue,dyeb161,1,Cooking,0,Kitchen Tier 3,Dye,Dyes,1
pigmentblue,dyeb160,1,Cooking,0,Kitchen Tier 2,Dye,Dyes,1
pigmentblue,dyeb159,1,Cooking,0,Kitchen Tier 3,Dye,Dyes,1
pigmentblue,dyeb158,1,Cooking,0,Kitchen Tier 5,Dye,Dyes,1
pigmentblue,dyeb152,1,Cooking,0,Kitchen Tier 4,Dye,Dyes,1
pigmentblue,dyeb150,1,Cooking,0,Kitchen Tier 3,Dye,Dyes,1
pigmentblue,dyeb142,1,Cooking,0,Kitchen Tier 2,Dye,Dyes,1
pigmentblue,dyeb137,1,Cooking,0,Kitchen Tier 3,Dye,Dyes,1
house_housingitem_oldbookgroup_b,house_housingitem_settler_decor_floor_fireplace01,1,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,1
house_housingitem_oldbookgroup_e,house_housingitem_settler_decor_floor_fireplace01,1,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,1
house_housingitem_oldbookgroup_f,house_housingitem_settler_decor_floor_fireplace01,1,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,1
fibert5,house_housingitem_rug_settler_decor_floor_rug03,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,243
fibert5,house_housingitem_rug_pirate_decor_rug02,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,243
fibert5,clotht5,1,Weaving,0,Loom Tier 5,Resource,Refined Resources,243
fibert4,house_housingitem_rug_settler_decor_floor_rug02,1,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,81
fibert4,house_housingitem_rug_pirate_decor_rug01,1,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,81
fibert4,clotht4,1,Weaving,0,Loom Tier 4,Resource,Refined Resources,81
clothweavet3,house_housingitem_rug_settler_decor_floor_rug01,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,54
clothweavet5,house_housingitem_rug_pirate_decor_rug02,2,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,1458
clothweavet5,clotht51,2,Weaving,3,Loom Tier 5,Resource,Refined Resources,1458
clothweavet4,house_housingitem_rug_pirate_decor_rug01,1,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,162
feathert1,house_housingitem_rug_bearpelt,1,Furnishing,2,Workshop Tier 2,HousingItem,Furniture,3
feathert1,house_housingitem_bed_cot_t1_a,1,Furnishing,0,Workshop Tier 2,HousingItem,Furniture,3
feathert1,arrowt5,1,Engineering,0,Workshop Tier 5,Ammo,Ammunition,3
feathert1,arrowt4,1,Engineering,0,Workshop Tier 4,Ammo,Ammunition,3
feathert1,arrowt3,1,Engineering,0,Workshop Tier 3,Ammo,Ammunition,3
feathert1,arrowt2,1,Engineering,0,Workshop Tier 2,Ammo,Ammunition,3
feathert1,arrowt1,1,Engineering,0,Workshop Tier 1,Ammo,Ammunition,3
pristinebearpeltt1,house_housingitem_rug_bearpelt,3,Furnishing,2,Workshop Tier 2,HousingItem,Furniture,9
hornt5,house_housingitem_powderhorn,3,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,729
beeswaxt1,house_housingitem_powderhorn,1,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,3
beeswaxt1,house_housingitem_lighting_pirate_decor_skullcandle01,1,Furnishing,2,Workshop Tier 3,HousingItem,Furniture,3
beeswaxt1,house_housingitem_lighting_candleholder_a,1,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,3
pigmentyellow,house_housingitem_pirate_decor_curtain03_b,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,1
pigmentyellow,house_housingitem_pirate_decor_curtain02_b,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,1
pigmentyellow,house_housingitem_pirate_decor_curtain01_b,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,1
pigmentyellow,dyeb151,1,Cooking,0,Kitchen Tier 4,Dye,Dyes,1
pigmentyellow,dyeb144,1,Cooking,0,Kitchen Tier 3,Dye,Dyes,1
pigmentyellow,dyeb138,1,Cooking,0,Kitchen Tier 4,Dye,Dyes,1
pigmentyellow,dyeb137,1,Cooking,0,Kitchen Tier 3,Dye,Dyes,1
pigmentyellow,dyeb136,1,Cooking,0,Kitchen Tier 3,Dye,Dyes,1
pigmentyellow,dyeb135,1,Cooking,0,Kitchen Tier 3,Dye,Dyes,1
pigmentyellow,dyeb134,1,Cooking,0,Kitchen Tier 2,Dye,Dyes,1
pigmentyellow,dyeb133,1,Cooking,0,Kitchen Tier 3,Dye,Dyes,1
pigmentyellow,dyeb132,1,Cooking,0,Kitchen Tier 4,Dye,Dyes,1
pigmentyellow,dyeb131,1,Cooking,0,Kitchen Tier 4,Dye,Dyes,1
pigmentyellow,dyeb129,1,Cooking,0,Kitchen Tier 4,Dye,Dyes,1
pigmentyellow,dyeb121,1,Cooking,0,Kitchen Tier 3,Dye,Dyes,1
pigmentyellow,dyeb115,1,Cooking,0,Kitchen Tier 4,Dye,Dyes,1
pigmentgreen,house_housingitem_pirate_decor_curtain03_a,1,Furnishing,1,Workshop Tier 4,HousingItem,Furniture,1
pigmentgreen,house_housingitem_pirate_decor_curtain02_a,1,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,1
pigmentgreen,house_housingitem_pirate_decor_curtain01_a,1,Furnishing,2,Workshop Tier 4,HousingItem,Furniture,1
